evaluation_set,method_family,method_name,n_assets,initial_wealth,metric,n,mean,std,sem,ci95_half_width
validation,baseline,baseline_mean_variance,5,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_mean_variance,10,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_mean_variance,10,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_mean_variance,10,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_mean_variance,20,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_mean_variance,20,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_mean_variance,20,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,1,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,1,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,1,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,5,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,5,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,5,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,10,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,10,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,10,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,20,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,20,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,fd,fd_hjb_viscosity,20,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,nn,nn_bsde,1,0.8,train_time_sec,15,4.220404160519441,0.3451466971264457,0.08911649399794797,0.174668328235978
validation,nn,nn_bsde,1,0.9,train_time_sec,15,4.119274331629276,0.25849702689622905,0.06674364534754838,0.13081754488119482
validation,nn,nn_bsde,1,0.95,train_time_sec,15,4.177781362334887,0.25085686525563006,0.06477096409445687,0.12695108962513546
validation,nn,nn_bsde,5,0.8,train_time_sec,15,4.186421794692675,0.25108247014893326,0.06482921502742929,0.1270652614537614
validation,nn,nn_bsde,5,0.9,train_time_sec,15,4.087612386296192,0.2081994785154377,0.05375687419862394,0.10536347342930293
validation,nn,nn_bsde,5,0.95,train_time_sec,15,4.2132377465566,0.2473158177247816,0.06385666955344987,0.12515907232476176
validation,nn,nn_bsde,10,0.8,train_time_sec,15,4.153237210959196,0.1410408514795612,0.03641659126101695,0.07137651887159321
validation,nn,nn_bsde,10,0.9,train_time_sec,15,4.207661518454552,0.2977766228930062,0.07688559342363328,0.15069576311032123
validation,nn,nn_bsde,10,0.95,train_time_sec,15,4.151958715170622,0.231161199374724,0.0596855650311759,0.11698370746110476
validation,nn,nn_bsde,20,0.8,train_time_sec,15,4.304237641145786,0.29239503681754947,0.07549607387387157,0.14797230479278828
validation,nn,nn_bsde,20,0.9,train_time_sec,15,4.1889106526970865,0.24040688130926008,0.06207278984162849,0.12166266808959185
validation,nn,nn_bsde,20,0.95,train_time_sec,15,4.100887283931176,0.24297723120869755,0.06273645133192497,0.12296344461057294
validation,nn,nn_mlp_deep,1,0.8,train_time_sec,15,2.059344807515542,0.1291194143127075,0.03333848942034478,0.06534343926387577
validation,nn,nn_mlp_deep,1,0.9,train_time_sec,15,2.02523909881711,0.12186619275044083,0.03146571566587736,0.06167280270511962
validation,nn,nn_mlp_deep,1,0.95,train_time_sec,15,2.079948571821054,0.1280415729859234,0.03306019198644552,0.06479797629343322
validation,nn,nn_mlp_deep,5,0.8,train_time_sec,15,2.0689293113847573,0.13235981287103984,0.034175156730444495,0.06698330719167121
validation,nn,nn_mlp_deep,5,0.9,train_time_sec,15,2.0402675623695057,0.12688719146655128,0.032762131959799,0.06421377864120603
validation,nn,nn_mlp_deep,5,0.95,train_time_sec,15,2.051563949882984,0.10409333252493937,0.0268767828880214,0.052678494460521946
validation,nn,nn_mlp_deep,10,0.8,train_time_sec,15,2.0669820494949818,0.10387173974342263,0.026819567877857792,0.052566353040601276
validation,nn,nn_mlp_deep,10,0.9,train_time_sec,15,2.0249168395996096,0.1040042121667848,0.026853772110492023,0.05263339333656437
validation,nn,nn_mlp_deep,10,0.95,train_time_sec,15,2.020264795422554,0.10343416772130008,0.02670658726756133,0.05234491104442021
validation,nn,nn_mlp_deep,20,0.8,train_time_sec,15,2.1026824608445165,0.14262641023259404,0.03682598077067892,0.07217892231053068
validation,nn,nn_mlp_deep,20,0.9,train_time_sec,15,2.0837957980732122,0.10608969459725795,0.0273922413586274,0.053688793062909704
validation,nn,nn_mlp_deep,20,0.95,train_time_sec,15,2.055888165533543,0.10418177161127909,0.02689961776192457,0.052723250813372154
validation,nn,nn_mlp_shared,1,0.8,train_time_sec,15,1.9307264727850755,0.14031790529356178,0.036229927358444956,0.07101065762255211
validation,nn,nn_mlp_shared,1,0.9,train_time_sec,15,1.8743758554259935,0.12197960148242667,0.031494997674563735,0.06173019544214492
validation,nn,nn_mlp_shared,1,0.95,train_time_sec,15,1.9281419947743417,0.12576321911780367,0.03247192354724585,0.06364497015260187
validation,nn,nn_mlp_shared,5,0.8,train_time_sec,15,1.9017106719315051,0.12074756454919776,0.031176887106276533,0.061106698728302
validation,nn,nn_mlp_shared,5,0.9,train_time_sec,15,1.8708498361210029,0.09303909541550048,0.024022591139362413,0.04708427863315033
validation,nn,nn_mlp_shared,5,0.95,train_time_sec,15,1.901234393318494,0.09500616008523707,0.024530485053149267,0.048079750704172565
validation,nn,nn_mlp_shared,10,0.8,train_time_sec,15,1.9020554199814796,0.09830208799910399,0.02538148998119638,0.049747720363144905
validation,nn,nn_mlp_shared,10,0.9,train_time_sec,15,1.8764516912400722,0.09895379079310294,0.025549758919052035,0.050077527481341984
validation,nn,nn_mlp_shared,10,0.95,train_time_sec,15,1.8545773265262444,0.08968870911781539,0.02315752511707602,0.045388749229469
validation,nn,nn_mlp_shared,20,0.8,train_time_sec,15,1.938847999026378,0.13009376273154985,0.03359006510031678,0.06583652759662088
validation,nn,nn_mlp_shared,20,0.9,train_time_sec,15,1.9177106775343418,0.11079083059836475,0.028606069454663586,0.056067896131140625
validation,nn,nn_mlp_shared,20,0.95,train_time_sec,15,1.8997545619805654,0.09421909470283052,0.02432726564525347,0.047681440664696796
validation,nn,nn_pinn,1,0.8,train_time_sec,15,3.8727599076926706,0.27372648580824177,0.07067587473008008,0.13852471447095696
validation,nn,nn_pinn,1,0.9,train_time_sec,15,3.7341002645591894,0.1840188669858125,0.047513467148267305,0.09312639561060392
validation,nn,nn_pinn,1,0.95,train_time_sec,15,3.7608223617076875,0.1530851100925157,0.03952640546270949,0.0774717547069106
validation,nn,nn_pinn,5,0.8,train_time_sec,15,3.8374488587180773,0.23766148436970255,0.06136393139991948,0.12027330554384219
validation,nn,nn_pinn,5,0.9,train_time_sec,15,3.7224888818959396,0.196682169839323,0.050783117885575775,0.09953491105572852
validation,nn,nn_pinn,5,0.95,train_time_sec,15,3.7864044624070328,0.20701735828142753,0.05345165206665486,0.10476523805064351
validation,nn,nn_pinn,10,0.8,train_time_sec,15,3.7634335813422997,0.08351018980851295,0.021562238291132733,0.042261987050620155
validation,nn,nn_pinn,10,0.9,train_time_sec,15,3.7648707911372186,0.2704688091429189,0.06983474623193847,0.1368761026145994
validation,nn,nn_pinn,10,0.95,train_time_sec,15,3.7661263110737004,0.21719727408476106,0.056080095024795155,0.1099169862485985
validation,nn,nn_pinn,20,0.8,train_time_sec,15,3.875607468436162,0.27162249530123916,0.07013262671713344,0.13745994836558154
validation,nn,nn_pinn,20,0.9,train_time_sec,15,3.8545106162627536,0.21164819073287708,0.05464732786422426,0.10710876261387954
validation,nn,nn_pinn,20,0.95,train_time_sec,15,3.6310048984984555,0.14118852261480533,0.036454719784184686,0.07145125077700198
validation,nn,nn_recurrent,1,0.8,train_time_sec,15,2.495978166659673,0.13753574039155628,0.03551157546965361,0.06960268792052107
validation,nn,nn_recurrent,1,0.9,train_time_sec,15,2.458232953896125,0.12219773156686786,0.031551318620186904,0.06184058449556633
validation,nn,nn_recurrent,1,0.95,train_time_sec,15,2.497345124433438,0.10209269218937787,0.026360219774596034,0.05166603075820823
validation,nn,nn_recurrent,5,0.8,train_time_sec,15,2.495515492806832,0.126522040370219,0.03266785035213604,0.06402898669018664
validation,nn,nn_recurrent,5,0.9,train_time_sec,15,2.43105859135588,0.09365068360261732,0.024180502530258458,0.04739378495930658
validation,nn,nn_recurrent,5,0.95,train_time_sec,15,2.4418419788281125,0.06593763939867922,0.017025025285287643,0.03336904955916378
validation,nn,nn_recurrent,10,0.8,train_time_sec,15,2.486321992178758,0.0871840322487494,0.022510820330307785,0.04412120784740326
validation,nn,nn_recurrent,10,0.9,train_time_sec,15,2.466582664102316,0.12338398780285724,0.03185760866327501,0.06244091298001901
validation,nn,nn_recurrent,10,0.95,train_time_sec,15,2.44885654921333,0.06181757931595675,0.015961230346237105,0.031284011478624724
validation,nn,nn_recurrent,20,0.8,train_time_sec,15,2.578107930223147,0.1468238360731298,0.0379097514625013,0.07430311286650254
validation,nn,nn_recurrent,20,0.9,train_time_sec,15,2.5159469584623975,0.06260059489978585,0.016163404100636505,0.03168027203724755
validation,nn,nn_recurrent,20,0.95,train_time_sec,15,2.4422781536976497,0.06279193345639664,0.016212807503519232,0.031777102706897695
validation,nn,nn_transformer,1,0.8,train_time_sec,15,16.1056052967906,0.028299545556670556,0.007306911243081544,0.014321546036439826
validation,nn,nn_transformer,1,0.9,train_time_sec,15,16.103628760824602,0.032457934080108185,0.008380602542970477,0.016425980984222134
validation,nn,nn_transformer,1,0.95,train_time_sec,15,16.11042505775889,0.027446266420774003,0.007086595517548637,0.013889727214395329
validation,nn,nn_transformer,5,0.8,train_time_sec,15,16.114370624969403,0.031926406443043634,0.008243362697210477,0.016156990886532534
validation,nn,nn_transformer,5,0.9,train_time_sec,15,16.10656116704146,0.02263664255272584,0.005844755974717155,0.011455721710445625
validation,nn,nn_transformer,5,0.95,train_time_sec,15,16.10807570417722,0.02668000521022873,0.006888747723729532,0.013501945538509882
validation,nn,nn_transformer,10,0.8,train_time_sec,15,16.13890245606502,0.030743766768022533,0.007938006446149086,0.015558492634452208
validation,nn,nn_transformer,10,0.9,train_time_sec,15,16.141318711141746,0.02895840007374861,0.007477026747896,0.01465497242587616
validation,nn,nn_transformer,10,0.95,train_time_sec,15,16.135653226822615,0.029325601560973583,0.0075718377642109945,0.014840802017853549
validation,nn,nn_transformer,20,0.8,train_time_sec,15,16.16747440000375,0.02680483563909138,0.00692097880186853,0.01356511845166232
validation,nn,nn_transformer,20,0.9,train_time_sec,15,16.165801310787597,0.016014543174169792,0.0041349372673786175,0.00810447704406209
validation,nn,nn_transformer,20,0.95,train_time_sec,15,16.18307643731435,0.02330470352785268,0.006017248576778311,0.01179380721048549
test,baseline,baseline_cash,1,0.8,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,1,0.9,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,1,0.95,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,5,0.8,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,5,0.9,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,5,0.95,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,10,0.8,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,10,0.9,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,10,0.95,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,20,0.8,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,20,0.9,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,20,0.95,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,1,0.8,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,1,0.9,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,1,0.95,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,5,0.8,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,5,0.9,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,5,0.95,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,10,0.8,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,10,0.9,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,10,0.95,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,20,0.8,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,20,0.9,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,20,0.95,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,1,0.8,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,1,0.9,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,1,0.95,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,5,0.8,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,5,0.9,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,5,0.95,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,10,0.8,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,10,0.9,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,10,0.95,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,20,0.8,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,20,0.9,solve_time_sec,15,0.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,20,0.95,solve_time_sec,15,0.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,1,0.8,solve_time_sec,15,0.21992214272419608,0.009159232491978784,0.002364903660365046,0.00463521117431549
test,fd,fd_hjb_viscosity,1,0.9,solve_time_sec,15,0.2181159508725007,0.008667338542190562,0.002237897188656381,0.004386278489766506
test,fd,fd_hjb_viscosity,1,0.95,solve_time_sec,15,0.22092489923040068,0.009145386987145454,0.0023613287663890913,0.004628204382122619
test,fd,fd_hjb_viscosity,5,0.8,solve_time_sec,15,1.2414541199803353,0.05218249194826801,0.013473461485282974,0.026407984511154628
test,fd,fd_hjb_viscosity,5,0.9,solve_time_sec,15,1.230068171272675,0.05373687276432622,0.01387480088623349,0.027194609737017643
test,fd,fd_hjb_viscosity,5,0.95,solve_time_sec,15,1.213070486485958,0.037746767536781495,0.009746173469541165,0.019102500000300685
test,fd,fd_hjb_viscosity,10,0.8,solve_time_sec,15,1.7251831384996572,0.05128464550530843,0.013241638530547373,0.02595361151987285
test,fd,fd_hjb_viscosity,10,0.9,solve_time_sec,15,1.7017258057991664,0.05294451172152435,0.013670214144703144,0.02679361972361816
test,fd,fd_hjb_viscosity,10,0.95,solve_time_sec,15,1.6898691082994144,0.037347965335411695,0.00964320318391876,0.018900678240480768
test,fd,fd_hjb_viscosity,20,0.8,solve_time_sec,15,3.78776648764809,0.1547643809519782,0.03995999133420746,0.07832158301504662
test,fd,fd_hjb_viscosity,20,0.9,solve_time_sec,15,3.7491788243254027,0.09563020992129498,0.024691614027966314,0.04839556349481398
test,fd,fd_hjb_viscosity,20,0.95,solve_time_sec,15,3.666687779625257,0.10945073391879996,0.028260057979846098,0.05538971364049835
test,nn,nn_bsde,1,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_bsde,1,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_bsde,1,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_bsde,5,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_bsde,5,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_bsde,5,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_bsde,10,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_bsde,10,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_bsde,10,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_bsde,20,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_bsde,20,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_bsde,20,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,1,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,1,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,1,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,5,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,5,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,5,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,10,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,10,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,10,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,20,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,20,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_deep,20,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,1,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,1,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,1,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,5,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,5,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,5,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,10,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,10,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,10,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,20,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,20,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_mlp_shared,20,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_pinn,1,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_pinn,1,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_pinn,1,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_pinn,5,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_pinn,5,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_pinn,5,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_pinn,10,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_pinn,10,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_pinn,10,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_pinn,20,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_pinn,20,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_pinn,20,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_recurrent,1,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_recurrent,1,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_recurrent,1,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_recurrent,5,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_recurrent,5,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_recurrent,5,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_recurrent,10,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_recurrent,10,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_recurrent,10,0.95,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_recurrent,20,0.8,solve_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_recurrent,20,0.9,solve_time_sec,15,-1.0,0.0,0.0,0.0
